[INFO] {2022-04-26 00:39:17} | views | PID:21240 | TID:10860 | admin@admin.ru IP:127.0.0.1 | Path:/login | [Success login]
Creating cycle... title: Велосипед Forward (Форвард) FUNKY 16 Boy (2019), category: 6, description: Представляем Вашему вниманию Велосипед Forward (Форвард) FUNKY 16 Boy (2019) в Кемерово в магазине МОТОТЕКА. Велосипед Forward (Форвард) FUNKY 16 Boy (2019) выделяется рядом отличительных особенностей и интересной комплектацией, а так же имеет высокий рейтинг и множество положительных отзывов от покупателей. Выбирая Велосипед Forward (Форвард) FUNKY 16 Boy (2019), Вы получаете высокое качество, легкость в обслуживании и продолжительный срок службы. Обращаем Ваше внимание, что на всю линейку продукции этого бренда действует официальная гарантия! Вы можете приобрести Велосипед Forward (Форвард) FUNKY 16 Boy (2019) как в Кемерово, так и в любом другом городе. Мы осуществляем доставку по всей территории Российской Федерации., price: 6290 
[INFO] {2022-05-11 19:03:14} | views | PID:48 | TID:140191314638656 | testadmin@admin.ru IP:192.168.208.4 | Path:/create_cycle | 
Creating cycle... title: Велосипед Forward (Форвард) INDIE JAM 1.0 (2019), category: 2, description: Представляем Вашему вниманию Велосипед Forward (Форвард) INDIE JAM 1.0 (2019) в Кемерово в магазине МОТОТЕКА. Велосипед Forward (Форвард) INDIE JAM 1.0 (2019) выделяется рядом отличительных особенностей и интересной комплектацией, а так же имеет высокий рейтинг и множество положительных отзывов от покупателей. Выбирая Велосипед Forward (Форвард) INDIE JAM 1.0 (2019), Вы получаете высокое качество, легкость в обслуживании и продолжительный срок службы. Обращаем Ваше внимание, что на всю линейку продукции этого бренда действует официальная гарантия! Вы можете приобрести Велосипед Forward (Форвард) INDIE JAM 1.0 (2019) как в Кемерово, так и в любом другом городе. Мы осуществляем доставку по всей территории Российской Федерации.
, price: 5600 
[INFO] {2022-05-11 19:03:16} | views | PID:48 | TID:140191314638656 | testadmin@admin.ru IP:192.168.208.4 | Path:/ | Getting posts from db
[INFO] {2022-05-11 19:20:55} | views | PID:10 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-11 19:21:54} | views | PID:10 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-11 19:22:09} | views | PID:10 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 19:51:45} | views | PID:16 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 19:51:45} | views | PID:16 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 19:51:55} | views | PID:16 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 19:51:55} | views | PID:16 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 19:52:55} | views | PID:16 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 19:52:55} | views | PID:16 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 19:53:01} | views | PID:16 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 19:53:01} | views | PID:16 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 19:53:43} | views | PID:16 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 19:53:43} | views | PID:16 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 19:54:20} | views | PID:16 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 19:54:20} | views | PID:16 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 19:54:37} | views | PID:16 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 19:54:37} | views | PID:16 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 19:54:44} | views | PID:16 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 19:54:44} | views | PID:16 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:03:16} | views | PID:18 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:03:22} | views | PID:18 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:03:22} | views | PID:18 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:04:59} | views | PID:20 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:05:27} | views | PID:20 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:16:39} | views | PID:26 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:16:44} | views | PID:26 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:16:44} | views | PID:26 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:17:08} | views | PID:28 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:17:08} | views | PID:28 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:17:19} | views | PID:28 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:17:19} | views | PID:28 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:17:24} | views | PID:28 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:17:24} | views | PID:28 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:18:21} | views | PID:30 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:18:24} | views | PID:30 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:18:24} | views | PID:30 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:18:31} | views | PID:30 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:20:33} | views | PID:32 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:20:33} | views | PID:32 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:20:39} | views | PID:32 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:21:37} | views | PID:34 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:21:49} | views | PID:34 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:21:56} | views | PID:34 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:21:58} | views | PID:34 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:21:58} | views | PID:34 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:22:01} | views | PID:34 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:22:49} | views | PID:36 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:22:53} | views | PID:36 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:23:13} | views | PID:38 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:23:16} | views | PID:38 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:23:19} | views | PID:38 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:25:00} | views | PID:40 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:27:11} | views | PID:40 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:27:23} | views | PID:40 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:28:14} | views | PID:40 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:28:17} | views | PID:40 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:28:17} | views | PID:40 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:28:23} | views | PID:40 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:29:05} | views | PID:40 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:29:07} | views | PID:40 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:29:07} | views | PID:40 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:29:12} | views | PID:40 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:30:18} | views | PID:42 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:30:18} | views | PID:42 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:30:22} | views | PID:42 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:30:22} | views | PID:42 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:30:27} | views | PID:42 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:48:49} | views | PID:44 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:48:50} | views | PID:44 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:48:55} | views | PID:44 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:49:34} | views | PID:46 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:50:02} | views | PID:48 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:50:32} | views | PID:48 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:51:57} | views | PID:48 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:54:32} | views | PID:50 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-12 20:54:32} | views | PID:50 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:54:36} | views | PID:50 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-12 20:54:36} | views | PID:50 | TID:139868164077376 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-12 20:54:43} | views | PID:50 | TID:139868164077376 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 12:49:31} | views | PID:11 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 12:49:31} | views | PID:11 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 12:49:37} | views | PID:11 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 12:50:11} | views | PID:13 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 12:50:54} | views | PID:15 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 12:52:15} | views | PID:17 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 12:52:26} | views | PID:19 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:22:40} | views | PID:21 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:22:46} | views | PID:21 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:29:42} | views | PID:29 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:30:33} | views | PID:31 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:35:18} | views | PID:33 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:35:47} | views | PID:35 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 13:35:48} | views | PID:35 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 13:35:48} | views | PID:35 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 13:35:54} | views | PID:35 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:36:04} | views | PID:37 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 13:36:04} | views | PID:37 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 13:36:09} | views | PID:37 | TID:140476290688832 | testadmin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:37:53} | views | PID:37 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 13:37:53} | views | PID:37 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 13:37:57} | views | PID:37 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:37:57} | views | PID:37 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 13:38:19} | views | PID:37 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/create_cycle | 
Creating cycle... title: 123, category: 1, description: 123, price: 27385 
[INFO] {2022-05-15 13:38:22} | views | PID:37 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 13:53:50} | views | PID:39 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 13:53:50} | views | PID:39 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 13:53:55} | views | PID:39 | TID:140476290688832 | admin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 13:53:55} | views | PID:39 | TID:140476290688832 | admin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:00:59} | views | PID:45 | TID:140476290688832 | admin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:01:29} | views | PID:47 | TID:140476290688832 | admin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:01:31} | views | PID:47 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 14:01:31} | views | PID:47 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:01:36} | views | PID:47 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 14:01:36} | views | PID:47 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:04:28} | views | PID:49 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 14:04:28} | views | PID:49 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:04:33} | views | PID:49 | TID:140476290688832 | admin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 14:04:33} | views | PID:49 | TID:140476290688832 | admin@admin.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:04:36} | views | PID:49 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 14:04:36} | views | PID:49 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:04:42} | views | PID:49 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 14:04:42} | views | PID:49 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:07:13} | views | PID:51 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 14:07:13} | views | PID:51 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:07:21} | views | PID:51 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 14:07:28} | views | PID:51 | TID:140476290688832 | admin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 14:12:40} | views | PID:51 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 14:12:40} | views | PID:51 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:24:49} | views | PID:53 | TID:140476290688832 | admin@admin.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 14:24:51} | views | PID:53 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/logout | [Logout]
[INFO] {2022-05-15 14:24:51} | views | PID:53 | TID:140476290688832 | AnonymousUser IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-15 14:24:59} | views | PID:53 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/login | [Success login]
[INFO] {2022-05-15 14:25:02} | views | PID:53 | TID:140476290688832 | user@user.ru IP:192.168.224.4 | Path:/ | Getting posts from db
[INFO] {2022-05-23 13:35:55} | views | PID:11 | TID:140267477215040 | user@user.ru IP:172.18.0.4 | Path:/ | Getting posts from db
[INFO] {2022-05-23 17:25:32} | views | PID:13 | TID:140261366060864 | user@user.ru IP:172.20.0.4 | Path:/ | Getting posts from db
[INFO] {2022-06-01 18:01:42} | views | PID:11 | TID:140699456251712 | AnonymousUser IP:172.19.0.4 | Path:/ | Getting posts from db
[INFO] {2022-06-01 18:08:04} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/login | [Success login]
[INFO] {2022-06-01 18:08:05} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/ | Getting posts from db
[INFO] {2022-06-01 18:08:33} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/create_cycle | 
Creating cycle... title: 26" Велосипед ТECHTEAM ELIS 17" ALLOY,DISK, category: 2, description: Представляем Вашему вниманию Велосипед ТECHTEAM ELIS 17" (2022) в Кемерово в магазине YellowVelo. Велосипед ECHTEAM ELIS 17" (2022) выделяется рядом отличительных особенностей и интересной комплектацией, а так же имеет высокий рейтинг и множество положительных отзывов от покупателей. Выбирая Велосипед ECHTEAM ELIS 17" (2022), Вы получаете высокое качество, легкость в обслуживании и продолжительный срок службы. Обращаем Ваше внимание, что на всю линейку продукции этого бренда действует официальная гарантия! Вы можете приобрести Велосипед ECHTEAM ELIS 17" (2022) как в Кемерово, так и в любом другом городе. Мы осуществляем доставку по всей территории Российской Федерации., price: 28500 
[INFO] {2022-06-01 18:08:40} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/ | Getting posts from db
[INFO] {2022-06-01 18:12:42} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/create_cycle | 
Creating cycle... title: Женский велосипед Forward (Форвард) Talica 28 3.0 , category: 2, description: Женский велосипед Forward (Форвард) Talica 28 3.0 (2021) - это отличный вариант для любителей активного отдыха! Передние и задние тормоза не подведут в любую погоду и при любых условиях, это проверенная и надёжная технология. Также установлена надёжная трансмиссия с задним переключателем цепи и передним переключателем . Прочное облегчённое седло для путешествий на дальние дистанции. Качественные покрышки Wanda P1134 700x45C (22TPI), обладающие мощным сцеплением с грунтом. Несомненный плюс модели — рама Сталь Hi-Ten, качественно обеспечивающая равновесие, безопасность и динамичность поездок. Велосипед рекомендован под рост 180-190 см.

Опытные консультанты помогут Вам купить горный велосипед или универсальный гибрид с доставкой к вам домой как через интернет-магазин, так и по телефону или в мессенджере. Оформление заказа займет минимум вашего времени., price: 25590 
[INFO] {2022-06-01 18:15:22} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/ | Getting posts from db
[INFO] {2022-06-01 18:15:57} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/create_cycle | 
Creating cycle... title: Велосипед ALTAIR (Альтаир) MTB FS 20 D (2022), category: 6, description: Велосипед ALTAIR (Альтаир) MTB FS 20 D (2022) купить в магазине МОТОТЕКА недорого в Кемерово. Велосипед ALTAIR (Альтаир) MTB FS 20 D (2022) выделяется рядом отличительных особенностей и богатой комплектацией, а так же имеет положительные характеристики, высокий рейтинг и множество восторженных отзывов от покупателей. Выбирая Велосипед ALTAIR (Альтаир) MTB FS 20 D (2022), вы получаете высокое качество, легкость в обслуживании и продолжительный срок службы. Обращаем ваше внимание, что на всю линейку продукции этого бренда действует официальная гарантия! Вы можете приобрести Велосипед ALTAIR (Альтаир) MTB FS 20 D (2022) как в Кемерово, так и в любом другом городе. Мы осуществляем доставку по всей территории Российской Федерации. Продажа Велосипед ALTAIR (Альтаир) MTB FS 20 D (2022) осуществляется в рассрочку или кредит., price: 22090 
[INFO] {2022-06-01 18:16:01} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/ | Getting posts from db
[INFO] {2022-06-01 18:16:43} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/ | Getting posts from db
[INFO] {2022-06-01 18:17:09} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/ | Getting posts from db
[INFO] {2022-06-01 18:23:39} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/create_cycle | 
Creating cycle... title: Электровелосипед Merida (Мерида) eOne - Forty 8000, category: 1, description: Электровелосипед Merida (Мерида) eOne - Forty 8000 (2021) купить в магазине МОТОТЕКА недорого в Кемерово. Электровелосипед Merida (Мерида) eOne - Forty 8000 (2021) выделяется рядом отличительных особенностей и богатой комплектацией, а так же имеет положительные характеристики, высокий рейтинг и множество восторженных отзывов от покупателей. Выбирая Электровелосипед Merida (Мерида) eOne - Forty 8000 (2021), вы получаете высокое качество, легкость в обслуживании и продолжительный срок службы. Обращаем ваше внимание, что на всю линейку продукции этого бренда действует официальная гарантия! Вы можете приобрести Электровелосипед Merida (Мерида) eOne - Forty 8000 (2021) как в Кемерово, так и в любом другом городе. Мы осуществляем доставку по всей территории Российской Федерации. Продажа Электровелосипед Merida (Мерида) eOne - Forty 8000 (2021) осуществляется в рассрочку или кредит.

Merida eOne-Forty 8000 (2021) – это надёжный электровелосипед. Задний переключатель Shimano XT RDM8100 Shadow+ 12 помогает легко регулировать передачи, менять параметры движения. Велосипед собран на основе карбоновой рамы eONE-FORTY CFA II. Педали крепятся к шатунам Shimano CRE80-12-B 34 teeth Shimano FCEM600. Вилка FOX Rhythm 34 Float eMTB+ эффективна и легка. Седло MERIDA EXPERT CC в специальном дизайне спортивного класса. Дисковые гидравлические тормоза Shimano SLX быстро останавливают колеса независимо от скорости передвижения. На модель установлено профессиональное оборудование. Колёса оснащены фирменными покрышками Trail King 29x2.4 " fold BlackChili ProTection Apex TR, удобными для катания по городскому асфальту и дачным тропам., price: 412000 
[INFO] {2022-06-01 18:27:22} | views | PID:11 | TID:140699456251712 | admin@admin.ru IP:172.19.0.4 | Path:/create_cycle | 
Creating cycle... title: Двухподвесный велосипед Merida Ninety-Six RC 5000 , category: 1, description: Двухподвесный велосипед Merida (Мерида) Ninety - Six RC 5000 (2021) купить в магазине МОТОТЕКА недорого в Кемерово. Двухподвесный велосипед Merida (Мерида) Ninety - Six RC 5000 (2021) выделяется рядом отличительных особенностей и богатой комплектацией, а так же имеет положительные характеристики, высокий рейтинг и множество восторженных отзывов от покупателей. Выбирая Двухподвесный велосипед Merida (Мерида) Ninety - Six RC 5000 (2021), вы получаете высокое качество, легкость в обслуживании и продолжительный срок службы. Обращаем ваше внимание, что на всю линейку продукции этого бренда действует официальная гарантия! Вы можете приобрести Двухподвесный велосипед Merida (Мерида) Ninety - Six RC 5000 (2021) как в Кемерово, так и в любом другом городе. Мы осуществляем доставку по всей территории Российской Федерации. Продажа Двухподвесный велосипед Merida (Мерида) Ninety - Six RC 5000 (2021) осуществляется в рассрочку или кредит.
